
****************************************************************

Beginning calculation

Speed       = 10
Timesteps   = 200
Iterations  = 1000000
Tolerance   = 1e-06
Convergence = 1e-06

Boundary polynomial (normalised): 0.00111x^2 + 0.000625y^2 - 0.000556x - 0.000313y - 0.00998 = 0

Timestep     Number of nodes      Mean crossing time     Crossed probability    Internal probability       Total probability     Clock time per step      Elapsed clock time
      26                  20     10.0066667747213209      0.8913920614300264      0.1086079385699736      1.0000000000000000         00:00:00.000065         00:00:00.002699
      27                  18     10.3714357273819875      0.9050951296964429      0.0949048703035571      1.0000000000000000         00:00:00.000094         00:00:00.002809
      28                  20     10.5504201646998457      0.9116169656410797      0.0883830343589202      0.9999999999999999         00:00:00.000065         00:00:00.002891
      29                  18     10.8695697658049735      0.9227683941467046      0.0772316058532951      0.9999999999999998         00:00:00.000090         00:00:00.002998
      30                  20     11.0258562030704468      0.9280763618554009      0.0719236381445989      0.9999999999999998         00:00:00.000066         00:00:00.003080
      31                  18     11.3037226244809244      0.9371511218250926      0.0628488781749072      0.9999999999999998         00:00:00.000091         00:00:00.003187
      32                  20     11.4395530312041203      0.9414709249081871      0.0585290750918129      1.0000000000000000         00:00:00.000066         00:00:00.003269
      33                  18     11.6804417268626182      0.9488556715737884      0.0511443284262112      0.9999999999999996         00:00:00.000089         00:00:00.003375
      34                  20     11.7980123280229012      0.9523711603718825      0.0476288396281170      0.9999999999999994         00:00:00.000066         00:00:00.003456
      35                  18     12.0060579433723902      0.9583805979104805      0.0416194020895192      0.9999999999999997         00:00:00.000089         00:00:00.003561
      36                  20     12.1074575092542691      0.9612414719337180      0.0387585280662816      0.9999999999999997         00:00:00.000066         00:00:00.003642
      37                  18     12.2865376531960475      0.9661317192491408      0.0338682807508585      0.9999999999999993         00:00:00.000107         00:00:00.003764
      38                  20     12.3737108469883132      0.9684598431786539      0.0315401568213455      0.9999999999999993         00:00:00.000062         00:00:00.003843
      39                  18     12.5273981859764785      0.9724393304288026      0.0275606695711967      0.9999999999999993         00:00:00.000087         00:00:00.003945
      40                  20     12.6021265323740383      0.9743338962995407      0.0256661037004585      0.9999999999999992         00:00:00.000064         00:00:00.004024
      41                  18     12.7336677706226862      0.9775722403412535      0.0224277596587461      0.9999999999999996         00:00:00.000086         00:00:00.004126
      42                  20     12.7975628335860101      0.9791139790919975      0.0208860209080020      0.9999999999999996         00:00:00.000063         00:00:00.004204
      43                  18     12.9098761573300429      0.9817492094324866      0.0182507905675132      0.9999999999999998         00:00:00.000087         00:00:00.004305
      44                  20     12.9643809801485670      0.9830038233957382      0.0169961766042614      0.9999999999999996         00:00:00.000063         00:00:00.004384
      45                  18     13.0600657862726592      0.9851482638546557      0.0148517361453439      0.9999999999999996         00:00:00.000086         00:00:00.004484
      46                  20     13.1064617232595850      0.9861692226557318      0.0138307773442677      0.9999999999999996         00:00:00.000063         00:00:00.004562
      47                  18     13.1878161311308943      0.9879142782628437      0.0120857217371558      0.9999999999999996         00:00:00.000086         00:00:00.004665
      48                  20     13.2272329975307521      0.9887450953974417      0.0112549046025577      0.9999999999999994         00:00:00.000064         00:00:00.004744
      49                  18     13.2962759011088600      0.9901651480610458      0.0098348519389536      0.9999999999999994         00:00:00.000087         00:00:00.004846
      50                  20     13.3297039603676328      0.9908412342191004      0.0091587657808989      0.9999999999999992         00:00:00.000065         00:00:00.004925
      51                  18     13.3881993191032116      0.9919968129950359      0.0080031870049632      0.9999999999999991         00:00:00.000087         00:00:00.005047
      52                  20     13.4165020668356423      0.9925469846208010      0.0074530153791980      0.9999999999999990         00:00:00.000063         00:00:00.005127
      53                  18     13.4659838352090784      0.9934873456126512      0.0065126543873479      0.9999999999999991         00:00:00.000086         00:00:00.005230
      54                  20     13.4899108650075910      0.9939350527311519      0.0060649472688475      0.9999999999999993         00:00:00.000064         00:00:00.005309
      55                  18     13.5317074796342283      0.9947002785406532      0.0052997214593462      0.9999999999999994         00:00:00.000087         00:00:00.005412
      56                  20     13.5519069555143368      0.9950646040374701      0.0049353959625295      0.9999999999999996         00:00:00.000063         00:00:00.005491
      57                  18     13.5871646795929539      0.9956873122289838      0.0043126877710157      0.9999999999999996         00:00:00.000087         00:00:00.005593
      58                  20     13.6041951145880624      0.9959837850943719      0.0040162149056275      0.9999999999999994         00:00:00.000064         00:00:00.005672
      59                  18     13.6338998157864069      0.9964905184829623      0.0035094815170372      0.9999999999999994         00:00:00.000086         00:00:00.005775
      60                  20     13.6482409820829798      0.9967317756375241      0.0032682243624753      0.9999999999999994         00:00:00.000064         00:00:00.005855
      61                  18     13.6732381175590199      0.9971441336537522      0.0028558663462474      0.9999999999999996         00:00:00.000086         00:00:00.005957
      62                  20     13.6853010028447049      0.9973404585387394      0.0026595414612603      0.9999999999999997         00:00:00.000064         00:00:00.006035
      63                  18     13.7063137237712080      0.9976760178898303      0.0023239821101692      0.9999999999999996         00:00:00.000086         00:00:00.006137
      64                  20     13.7164495104776396      0.9978357787636153      0.0021642212363844      0.9999999999999997         00:00:00.000063         00:00:00.006214
      65                  18     13.7340948932872582      0.9981088426312325      0.0018911573687673      0.9999999999999998         00:00:00.000086         00:00:00.006314
      66                  20     13.7426029792393223      0.9982388492449982      0.0017611507550015      0.9999999999999997         00:00:00.000063         00:00:00.006392
      67                  18     13.7574064533583318      0.9984610569523110      0.0015389430476889      0.9999999999999999         00:00:00.000086         00:00:00.006493
      68                  20     13.7645415593751022      0.9985668508027246      0.0014331491972753      0.9999999999999999         00:00:00.000063         00:00:00.006572
      69                  18     13.7769496402107379      0.9987476739366452      0.0012523260633547      0.9999999999999999         00:00:00.000085         00:00:00.006673
      70                  20     13.7829280665110527      0.9988337644642280      0.0011662355357720      1.0000000000000000         00:00:00.000064         00:00:00.006751
      71                  18     13.7933195245059679      0.9989809105992647      0.0010190894007351      0.9999999999999999         00:00:00.000086         00:00:00.006853
      72                  20     13.7983246264165196      0.9990509673984339      0.0009490326015661      1.0000000000000000         00:00:00.000062         00:00:00.006931
      73                  18     13.8070202330453569      0.9991707086304004      0.0008292913695997      1.0000000000000000         00:00:00.000086         00:00:00.007032
      74                  20     13.8112071897830884      0.9992277178629354      0.0007722821370648      1.0000000000000002         00:00:00.000065         00:00:00.007110
      75                  18     13.8184781831414973      0.9993251581559499      0.0006748418440505      1.0000000000000004         00:00:00.000087         00:00:00.007212
      76                  20     13.8219781330482938      0.9993715498342850      0.0006284501657155      1.0000000000000004         00:00:00.000063         00:00:00.007290
      77                  18     13.8280535419116504      0.9994508425765267      0.0005491574234737      1.0000000000000004         00:00:00.000085         00:00:00.007391
      78                  20     13.8309771547110643      0.9994885941418776      0.0005114058581229      1.0000000000000004         00:00:00.000063         00:00:00.007470
      79                  18     13.8360501126240010      0.9995531191832829      0.0004468808167177      1.0000000000000007         00:00:00.000086         00:00:00.007572
      80                  20     13.8384906649611494      0.9995838397933567      0.0004161602066437      1.0000000000000004         00:00:00.000062         00:00:00.007650
      81                  18     13.8427238365105314      0.9996363475114011      0.0003636524885994      1.0000000000000004         00:00:00.000086         00:00:00.007752
      82                  20     13.8447598518840636      0.9996613466302902      0.0003386533697104      1.0000000000000004         00:00:00.000063         00:00:00.007830
      83                  18     13.8482900828405828      0.9997040751646104      0.0002959248353901      1.0000000000000004         00:00:00.000085         00:00:00.007932
      84                  20     13.8499875915035471      0.9997244183784092      0.0002755816215912      1.0000000000000004         00:00:00.000063         00:00:00.008010
      85                  18     13.8529298837113970      0.9997591890313547      0.0002408109686455      1.0000000000000002         00:00:00.000086         00:00:00.008112
      86                  20     13.8543443525264731      0.9997757434685831      0.0002242565314169      1.0000000000000000         00:00:00.000063         00:00:00.008189
      87                  18     13.8567952537657941      0.9998040383381223      0.0001959616618776      0.9999999999999999         00:00:00.000086         00:00:00.008290
      88                  20     13.8579732305637791      0.9998175096309588      0.0001824903690411      1.0000000000000000         00:00:00.000063         00:00:00.008368
      89                  18     13.8600137194252948      0.9998405347850290      0.0001594652149709      0.9999999999999999         00:00:00.000086         00:00:00.008470
      90                  20     13.8609942312701691      0.9998514971468030      0.0001485028531970      0.9999999999999999         00:00:00.000062         00:00:00.008549
      91                  18     13.8626921675605583      0.9998702340319010      0.0001297659680988      0.9999999999999998         00:00:00.000087         00:00:00.008649
      92                  20     13.8635079075503231      0.9998791547328840      0.0001208452671158      0.9999999999999998         00:00:00.000063         00:00:00.008728
      93                  18     13.8649201099958432      0.9998944020081829      0.0001055979918168      0.9999999999999997         00:00:00.000085         00:00:00.008828
      94                  20     13.8655984428655685      0.9999016612929487      0.0000983387070512      0.9999999999999999         00:00:00.000063         00:00:00.008904
      95                  18     13.8667724479442551      0.9999140688731142      0.0000859311268858      1.0000000000000000         00:00:00.000086         00:00:00.009005
      96                  20     13.8673362607990196      0.9999199761684379      0.0000800238315620      0.9999999999999999         00:00:00.000063         00:00:00.009083
      97                  18     13.8683118094084090      0.9999300729262173      0.0000699270737824      0.9999999999999997         00:00:00.000086         00:00:00.009186
      98                  20     13.8687802303921828      0.9999348800303766      0.0000651199696231      0.9999999999999997         00:00:00.000063         00:00:00.009263
      99                  18     13.8695905227223637      0.9999430963397828      0.0000569036602166      0.9999999999999994         00:00:00.000087         00:00:00.009364
     100                  20     13.8699795273059419      0.9999470081554453      0.0000529918445540      0.9999999999999993         00:00:00.000062         00:00:00.009441
     101                  18     13.8706522806909369      0.9999536942364347      0.0000463057635646      0.9999999999999992         00:00:00.000087         00:00:00.009543
     102                  20     13.8709752025111488      0.9999568775046264      0.0000431224953728      0.9999999999999992         00:00:00.000063         00:00:00.009621
     103                  18     13.8715335421194066      0.9999623183512129      0.0000376816487863      0.9999999999999991         00:00:00.000087         00:00:00.009722
     104                  20     13.8718015028929109      0.9999649087586472      0.0000350912413520      0.9999999999999992         00:00:00.000065         00:00:00.009816
     105                  18     13.8722647108288353      0.9999693362867641      0.0000306637132350      0.9999999999999991         00:00:00.000087         00:00:00.009921
     106                  20     13.8724869817649150      0.9999714442494828      0.0000285557505162      0.9999999999999990         00:00:00.000067         00:00:00.010004
     107                  18     13.8728711264264852      0.9999750471823928      0.0000249528176062      0.9999999999999990         00:00:00.000089         00:00:00.010107
     108                  20     13.8730554317422694      0.9999767625522468      0.0000232374477523      0.9999999999999990         00:00:00.000062         00:00:00.010184
     109                  18     13.8733738960539856      0.9999796944648647      0.0000203055351343      0.9999999999999989         00:00:00.000087         00:00:00.010284
     110                  20     13.8735266676220537      0.9999810903594452      0.0000189096405539      0.9999999999999991         00:00:00.000063         00:00:00.010365
     111                  18     13.8737905919805709      0.9999834762244653      0.0000165237755340      0.9999999999999992         00:00:00.000087         00:00:00.010468
     112                  20     13.8739171827835506      0.9999846121437391      0.0000153878562600      0.9999999999999991         00:00:00.000063         00:00:00.010547
     113                  18     13.8741358361617948      0.9999865536585911      0.0000134463414079      0.9999999999999990         00:00:00.000087         00:00:00.010650
     114                  20     13.8742406990649414      0.9999874780210859      0.0000125219789131      0.9999999999999990         00:00:00.000063         00:00:00.010729
     115                  18     13.8744217896704605      0.9999890579427869      0.0000109420572121      0.9999999999999990         00:00:00.000086         00:00:00.010831
     116                  20     13.8745086270268274      0.9999898101494281      0.0000101898505710      0.9999999999999991         00:00:00.000064         00:00:00.010910
     117                  18     13.8746585621573129      0.9999910958220969      0.0000089041779022      0.9999999999999990         00:00:00.000087         00:00:00.011011
     118                  20     13.8747304509089489      0.9999917079356716      0.0000082920643276      0.9999999999999992         00:00:00.000064         00:00:00.011090
     119                  18     13.8748545541525719      0.9999927541610704      0.0000072458389291      0.9999999999999994         00:00:00.000088         00:00:00.011192
     120                  20     13.8749140503659039      0.9999932522729026      0.0000067477270970      0.9999999999999996         00:00:00.000064         00:00:00.011268
     121                  18     13.8750167430215718      0.9999941036463593      0.0000058963536401      0.9999999999999994         00:00:00.000086         00:00:00.011370
     122                  20     13.8750659691780776      0.9999945089884521      0.0000054910115474      0.9999999999999996         00:00:00.000063         00:00:00.011450
     123                  18     13.8751509216891726      0.9999952017997376      0.0000047982002621      0.9999999999999997         00:00:00.000087         00:00:00.011554
     124                  20     13.8751916395288433      0.9999955316497864      0.0000044683502134      0.9999999999999998         00:00:00.000062         00:00:00.011631
     125                  18     13.8752618978072420      0.9999960954299620      0.0000039045700378      0.9999999999999998         00:00:00.000088         00:00:00.011738
     126                  20     13.8752955690783857      0.9999963638478161      0.0000036361521838      0.9999999999999999         00:00:00.000063         00:00:00.011817
     127                  18     13.8753536598190568      0.9999968226279966      0.0000031773720034      1.0000000000000000         00:00:00.000086         00:00:00.011919
     128                  20     13.8753814969125013      0.9999970410549593      0.0000029589450406      0.9999999999999999         00:00:00.000064         00:00:00.011999
     129                  18     13.8754295153426614      0.9999974143906369      0.0000025856093630      1.0000000000000000         00:00:00.000086         00:00:00.012099
     130                  20     13.8754525234710684      0.9999975921371520      0.0000024078628481      1.0000000000000000         00:00:00.000063         00:00:00.012179
