****************************************************************
*       Calculation started on: Fri May 31 10:31:43 2024       *
****************************************************************
Timestep     Number of nodes      Mean crossing time     Crossed probability
     114                  20     13.8742406990649414      0.9999874780210859
     115                  18     13.8744217896704605      0.9999890579427869
     116                  20     13.8745086270268274      0.9999898101494281
     117                  18     13.8746585621573129      0.9999910958220969
     118                  20     13.8747304509089489      0.9999917079356716
     119                  18     13.8748545541525719      0.9999927541610704
     120                  20     13.8749140503659039      0.9999932522729026
     121                  18     13.8750167430215718      0.9999941036463593
     122                  20     13.8750659691780776      0.9999945089884521
     123                  18     13.8751509216891726      0.9999952017997376
     124                  20     13.8751916395288433      0.9999955316497864
     125                  18     13.8752618978072420      0.9999960954299620
     126                  20     13.8752955690783857      0.9999963638478161
     127                  18     13.8753536598190568      0.9999968226279966
     128                  20     13.8753814969125013      0.9999970410549593
     129                  18     13.8754295153426614      0.9999974143906369
     130                  20     13.8754525234710684      0.9999975921371520
