****************************************************************
*       Calculation started on: Fri May 31 10:32:07 2024       *
****************************************************************
Timestep     Number of nodes      Mean crossing time     Crossed probability
      83                3528      6.3777992109093002      0.9132023622245993
      84                3655      6.3777992109093002      0.9132023622245993
      85                3698      6.4635875738268496      0.9142116370824525
      86                3828      6.4635875738268496      0.9142116370824525
      87                3872      6.5484010689839671      0.9151865048428789
      88                4005      6.5484010689839671      0.9151865048428789
      89                4050      6.6322721919726764      0.9161288770112908
      90                4186      6.6322721919726764      0.9161288770112908
      91                4232      6.7152316723202112      0.9170405196524711
      92                4371      6.7152316723202112      0.9170405196524711
      93                4418      6.7973086050044671      0.9179230673157432
      94                4560      6.7973086050044671      0.9179230673157432
      95                4608      6.8785305696399224      0.9187780353645381
      96                4753      6.8785305696399224      0.9187780353645381
      97                4802      6.9589237387178837      0.9196068309220431
      98                4950      6.9589237387178837      0.9196068309220431
      99                5000      7.0385129761050678      0.9204107626128224
     100                5151      7.0385129761050678      0.9204107626128224
     101                5202      7.1173219268512007      0.9211910492538733
     102                5356      7.1173219268512007      0.9211910492538733
     103                5408      7.1953730992247689      0.9219488276264316
     104                5565      7.1953730992247689      0.9219488276264316
     105                5618      7.2726879397834896      0.9226851594412759
     106                5778      7.2726879397834896      0.9226851594412759
     107                5832      7.3492869021888900      0.9234010375945965
     108                5995      7.3492869021888900      0.9234010375945965
     109                6050      7.4251895103906094      0.9240973917982815
     110                6216      7.4251895103906094      0.9240973917982815
     111                6272      7.5004144167333848      0.9247750936572250
     112                6441      7.5004144167333848      0.9247750936572250
     113                6498      7.5749794554766563      0.9254349612567228
     114                6670      7.5749794554766563      0.9254349612567228
     115                6728      7.6489016921617949      0.9260777633148540
     116                6903      7.6489016921617949      0.9260777633148540
     117                6962      7.7221974692140165      0.9267042229477778
     118                7140      7.7221974692140165      0.9267042229477778
     119                7200      7.7948824481241346      0.9273150210898802
     120                7381      7.7948824481241346      0.9273150210898802
     121                7442      7.8669716485185965      0.9279107996055360
     122                7626      7.8669716485185965      0.9279107996055360
     123                7688      7.9384794843937421      0.9284921641248458
     124                7875      7.9384794843937421      0.9284921641248458
     125                7938      8.0094197977619324      0.9290596866317922
     126                8128      8.0094197977619324      0.9290596866317922
     127                8192      8.0798058899319436      0.9296139078299805
     128                8385      8.0798058899319436      0.9296139078299805
     129                8450      8.1496505506237114      0.9301553393082107
     130                8646      8.1496505506237114      0.9301553393082107
     131                8712      8.2189660850981241      0.9306844655255730
     132                8911      8.2189660850981241      0.9306844655255730
     133                8978      8.2877643394645233      0.9312017456335915
     134                9180      8.2877643394645233      0.9312017456335915
     135                9248      8.3560567243135111      0.9317076151509907
     136                9453      8.3560567243135111      0.9317076151509907
     137                9522      8.4238542368085483      0.9322024875049699
     138                9730      8.4238542368085483      0.9322024875049699
     139                9800      8.4911674813571771      0.9326867554513625
     140               10011      8.4911674813571771      0.9326867554513625
     141               10082      8.5580066889723696      0.9331607923848033
     142               10296      8.5580066889723696      0.9331607923848033
     143               10368      8.6243817354235510      0.9336249535487977
     144               10585      8.6243817354235510      0.9336249535487977
     145               10658      8.6903021582689277      0.9340795771546275
     146               10878      8.6903021582689277      0.9340795771546275
     147               10952      8.7557771728518148      0.9345249854170972
     148               11175      8.7557771728518148      0.9345249854170972
     149               11250      8.8208156873374897      0.9349614855143165
     150               11476      8.8208156873374897      0.9349614855143165
     151               11552      8.8854263168594549      0.9353893704780378
     152               11781      8.8854263168594549      0.9353893704780378
     153               11858      8.9496173968390593      0.9358089200203872
     154               12090      8.9496173968390593      0.9358089200203872
     155               12168      9.0133969955367306      0.9362204013023074
     156               12403      9.0133969955367306      0.9362204013023074
     157               12482      9.0767729258882071      0.9366240696484955
     158               12720      9.0767729258882071      0.9366240696484955
     159               12800      9.1397527566750121      0.9370201692131923
     160               13041      9.1397527566750121      0.9370201692131923
     161               13122      9.2023438230742336      0.9374089336007636
     162               13366      9.2023438230742336      0.9374089336007636
     163               13448      9.2645532366295562      0.9377905864446625
     164               13695      9.2645532366295562      0.9377905864446625
     165               13778      9.3263878946815346      0.9381653419480078
     166               14028      9.3263878946815346      0.9381653419480078
     167               14112      9.3878544892927174      0.9385334053887930
     168               14365      9.3878544892927174      0.9385334053887930
     169               14450      9.4489595157003095      0.9388949735923879
     170               14706      9.4489595157003095      0.9388949735923879
     171               14792      9.5097092803264687      0.9392502353738268
     172               15051      9.5097092803264687      0.9392502353738268
     173               15138      9.5701099083743060      0.9395993719521383
     174               15400      9.5701099083743060      0.9395993719521383
     175               15488      9.6301673510355243      0.9399425573387723
     176               15753      9.6301673510355243      0.9399425573387723
     177               15842      9.6898873923334783      0.9402799587020374
     178               16110      9.6898873923334783      0.9402799587020374
     179               16200      9.7492756556242313      0.9406117367092488
     180               16471      9.7492756556242313      0.9406117367092488
     181               16562      9.8083376097760357      0.9409380458482088
     182               16836      9.8083376097760357      0.9409380458482088
     183               16928      9.8670785750465697      0.9412590347294689
     184               17205      9.8670785750465697      0.9412590347294689
     185               17298      9.9255037286758494      0.9415748463707070
     186               17578      9.9255037286758494      0.9415748463707070
     187               17672      9.9836181102113670      0.9418856184644795
     188               17955      9.9836181102113670      0.9418856184644795
     189               18050     10.0414266265809005      0.9421914836304559
     190               18336     10.0414266265809005      0.9421914836304559
     191               18432     10.0989340569276784      0.9424925696532134
     192               18721     10.0989340569276784      0.9424925696532134
     193               18818     10.1561450572211065      0.9427889997065464
     194               19110     10.1561450572211065      0.9427889997065464
     195               19208     10.2130641646559042      0.9430808925651857
     196               19503     10.2130641646559042      0.9430808925651857
     197               19602     10.2696958018511282      0.9433683628047558
     198               19900     10.2696958018511282      0.9433683628047558
     199               20000     10.3260442808603763      0.9436515209907332
     200               20301     10.3260442808603763      0.9436515209907332
     201               20402     10.3821138070032575      0.9439304738571161
     202               20706     10.3821138070032575      0.9439304738571161
     203               20808     10.4379084825277992      0.9442053244754618
     204               21115     10.4379084825277992      0.9442053244754618
     205               21218     10.4934323101128832      0.9444761724149009
     206               21528     10.4934323101128832      0.9444761724149009
     207               21632     10.5486891962191827      0.9447431138936755
     208               21945     10.5486891962191827      0.9447431138936755
     209               22050     10.6036829542964277      0.9450062419227521
     210               22366     10.6036829542964277      0.9450062419227521
     211               22472     10.6584173078544211      0.9452656464419835
     212               22791     10.6584173078544211      0.9452656464419835
     213               22898     10.7128958934051575      0.9455214144492641
     214               23220     10.7128958934051575      0.9455214144492641
     215               23328     10.7671222632820012      0.9457736301231094
     216               23653     10.7671222632820012      0.9457736301231094
     217               23762     10.8210998883429248      0.9460223749390584
     218               24090     10.8210998883429248      0.9460223749390584
     219               24200     10.8748321605626543      0.9462677277802432
     220               24531     10.8748321605626543      0.9462677277802432
     221               24642     10.9283223955201478      0.9465097650424950
     222               24976     10.9283223955201478      0.9465097650424950
     223               25088     10.9815738347858520      0.9467485607342712
     224               25425     10.9815738347858520      0.9467485607342712
     225               25538     11.0345896482141121      0.9469841865717299
     226               25878     11.0345896482141121      0.9469841865717299
     227               25992     11.0873729361448810      0.9472167120692203
     228               26335     11.0873729361448810      0.9472167120692203
     229               26450     11.1399267315194308      0.9474462046254399
     230               26796     11.1399267315194308      0.9474462046254399
     231               26912     11.1922540019138985      0.9476727296055023
     232               27261     11.1922540019138985      0.9476727296055023
     233               27378     11.2443576514946955      0.9478963504191527
     234               27730     11.2443576514946955      0.9478963504191527
     235               27848     11.2962405228993497      0.9481171285953416
     236               28203     11.2962405228993497      0.9481171285953416
     237               28322     11.3479053990459526      0.9483351238533424
     238               28680     11.3479053990459526      0.9483351238533424
     239               28800     11.3993550048752859      0.9485503941706193
     240               29161     11.3993550048752859      0.9485503941706193
     241               29282     11.4505920090276661      0.9487629958475994
     242               29646     11.4505920090276661      0.9487629958475994
     243               29768     11.5016190254580906      0.9489729835695353
     244               30135     11.5016190254580906      0.9489729835695353
     245               30258     11.5524386149925107      0.9491804104655952
     246               30628     11.5524386149925107      0.9491804104655952
     247               30752     11.6030532868271585      0.9493853281653319
     248               31125     11.6030532868271585      0.9493853281653319
     249               31250     11.6534654999744767      0.9495877868526719
     250               31626     11.6534654999744767      0.9495877868526719
     251               31752     11.7036776646569329      0.9497878353175422
     252               32131     11.7036776646569329      0.9497878353175422
     253               32258     11.7536921436516657      0.9499855210052690
     254               32640     11.7536921436516657      0.9499855210052690
     255               32768     11.8035112535878000      0.9501808900638427
     256               33153     11.8035112535878000      0.9501808900638427
     257               33282     11.8531372661985870      0.9503739873891766
     258               33670     11.8531372661985870      0.9503739873891766
     259               33800     11.9025724095301122      0.9505648566684490
     260               34191     11.9025724095301122      0.9505648566684490
     261               34322     11.9518188691084717      0.9507535404216232
     262               34716     11.9518188691084717      0.9507535404216232
     263               34848     12.0008787890672224      0.9509400800412384
     264               35245     12.0008787890672224      0.9509400800412384
     265               35378     12.0497542732366441      0.9511245158305557
     266               35778     12.0497542732366441      0.9511245158305557
     267               35912     12.0984473861964688      0.9513068870401431
     268               36315     12.0984473861964688      0.9513068870401431
     269               36450     12.1469601542935024      0.9514872319029584
     270               36856     12.1469601542935024      0.9514872319029584
     271               36992     12.1952945666254493      0.9516655876680198
     272               37401     12.1952945666254493      0.9516655876680198
     273               37538     12.2434525759927020      0.9518419906327373
     274               37950     12.2434525759927020      0.9518419906327373
     275               38088     12.2914360998187711      0.9520164761739234
     276               38503     12.2914360998187711      0.9520164761739234
     277               38642     12.3392470210411673      0.9521890787776139
     278               39060     12.3392470210411673      0.9521890787776139
     279               39200     12.3868871889734606      0.9523598320676943
     280               39621     12.3868871889734606      0.9523598320676943
     281               39762     12.4343584201400361      0.9525287688334110
     282               40186     12.4343584201400361      0.9525287688334110
     283               40328     12.4816624990842051      0.9526959210558277
     284               40755     12.4816624990842051      0.9526959210558277
     285               40898     12.5288011791509462      0.9528613199332547
     286               41328     12.5288011791509462      0.9528613199332547
     287               41472     12.5757761832452388      0.9530249959057073
     288               41905     12.5757761832452388      0.9530249959057073
     289               42050     12.6225892045667649      0.9531869786784459
     290               42486     12.6225892045667649      0.9531869786784459
     291               42632     12.6692419073221529      0.9533472972446155
     292               43071     12.6692419073221529      0.9533472972446155
     293               43218     12.7157359274150750      0.9535059799070493
     294               43660     12.7157359274150750      0.9535059799070493
     295               43808     12.7620728731158053      0.9536630542992550
     296               44253     12.7620728731158053      0.9536630542992550
     297               44402     12.8082543257101698      0.9538185474056335
     298               44850     12.8082543257101698      0.9538185474056335
     299               45000     12.8542818401292216      0.9539724855809502
     300               45451     12.8542818401292216      0.9539724855809502
     301               45602     12.9001569455600773      0.9541248945690930
     302               46056     12.9001569455600773      0.9541248945690930
     303               46208     12.9458811460388930      0.9542757995211699
     304               46665     12.9458811460388930      0.9542757995211699
     305               46818     12.9914559210259704      0.9544252250129306
     306               47278     12.9914559210259704      0.9544252250129306
     307               47432     13.0368827259643822      0.9545731950615883
     308               47895     13.0368827259643822      0.9545731950615883
     309               48050     13.0821629928223331      0.9547197331420330
     310               48516     13.0821629928223331      0.9547197331420330
     311               48672     13.1272981306198346      0.9548648622024756
     312               49141     13.1272981306198346      0.9548648622024756
     313               49298     13.1722895259402577      0.9550086046795374
     314               49770     13.1722895259402577      0.9550086046795374
     315               49928     13.2171385434273958      0.9551509825128297
     316               50403     13.2171385434273958      0.9551509825128297
     317               50562     13.2618465262683465      0.9552920171590142
     318               51040     13.2618465262683465      0.9552920171590142
     319               51200     13.3064147966629207      0.9554317296053927
     320               51681     13.3064147966629207      0.9554317296053927
     321               51842     13.3508446562798753      0.9555701403830157
     322               52326     13.3508446562798753      0.9555701403830157
     323               52488     13.3951373867004513      0.9557072695793629
     324               52975     13.3951373867004513      0.9557072695793629
     325               53138     13.4392942498498478      0.9558431368505915
     326               53628     13.4392942498498478      0.9558431368505915
     327               53792     13.4833164884164631      0.9559777614333627
     328               54285     13.4833164884164631      0.9559777614333627
     329               54450     13.5272053262601091      0.9561111621562912
     330               54946     13.5272053262601091      0.9561111621562912
     331               55112     13.5709619688090726      0.9562433574510008
     332               55611     13.5709619688090726      0.9562433574510008
     333               55778     13.6145876034461999      0.9563743653628236
     334               56280     13.6145876034461999      0.9563743653628236
     335               56448     13.6580833998850473      0.9565042035611475
     336               56953     13.6580833998850473      0.9565042035611475
     337               57122     13.7014505105355724      0.9566328893494285
     338               57630     13.7014505105355724      0.9566328893494285
     339               57800     13.7446900708606705      0.9567604396748706
     340               58311     13.7446900708606705      0.9567604396748706
     341               58482     13.7878031997228412      0.9568868711378089
     342               58996     13.7878031997228412      0.9568868711378089
     343               59168     13.8307909997219980      0.9570122000007801
     344               59685     13.8307909997219980      0.9570122000007801
     345               59858     13.8736545575246595      0.9571364421973090
     346               60378     13.8736545575246595      0.9571364421973090
     347               60552     13.9163949441841979      0.9572596133404199
