
****************************************************************

Beginning calculation

Speed       = 1
Timesteps   = 1000
Iterations  = 1000000
Tolerance   = 1e-06
Convergence = 1e-06

Boundary polynomial (normalised): x^2 - 1y - 1 = 0

Timestep     Number of nodes      Mean crossing time     Crossed probability    Internal probability       Total probability     Clock time per step      Elapsed clock time
      64                 327      2.2818978677641555      0.9996554539738262      0.0003445460261714      0.9999999999999976         00:00:00.000459         00:00:00.013767
      65                 327      2.2833447035821930      0.9996778081060785      0.0003221918939194      0.9999999999999980         00:00:00.000488         00:00:00.014274
      66                 342      2.2841608790753902      0.9996902478820876      0.0003097521179102      0.9999999999999979         00:00:00.000488         00:00:00.014782
      67                 342      2.2854739996802786      0.9997099283925703      0.0002900716074276      0.9999999999999980         00:00:00.000500         00:00:00.015301
      68                 357      2.2862199914631756      0.9997209622395544      0.0002790377604436      0.9999999999999980         00:00:00.000495         00:00:00.015812
      69                 357      2.2874138553817009      0.9997383350163344      0.0002616649836633      0.9999999999999977         00:00:00.000527         00:00:00.016358
      70                 372      2.2880966952679436      0.9997481447109607      0.0002518552890374      0.9999999999999982         00:00:00.000525         00:00:00.016900
      71                 372      2.2891839645774241      0.9997635192249237      0.0002364807750745      0.9999999999999981         00:00:00.000546         00:00:00.017465
      72                 389      2.2898098763060344      0.9997722600350341      0.0002277399649643      0.9999999999999983         00:00:00.000541         00:00:00.018025
      73                 389      2.2908016673919467      0.9997858989888420      0.0002141010111557      0.9999999999999977         00:00:00.000583         00:00:00.018626
      74                 406      2.2913761710747482      0.9997937039720675      0.0002062960279299      0.9999999999999973         00:00:00.000572         00:00:00.019215
      75                 406      2.2922822669249152      0.9998058311442862      0.0001941688557112      0.9999999999999973         00:00:00.000611         00:00:00.019843
      76                 423      2.2928102685868526      0.9998128146812900      0.0001871853187070      0.9999999999999970         00:00:00.000602         00:00:00.020464
      77                 423      2.2936392990121495      0.9998236213309648      0.0001763786690321      0.9999999999999969         00:00:00.000640         00:00:00.021124
      78                 440      2.2941251675510750      0.9998298820415523      0.0001701179584449      0.9999999999999972         00:00:00.000621         00:00:00.021766
      79                 440      2.2948847625742022      0.9998395321590564      0.0001604678409401      0.9999999999999966         00:00:00.000667         00:00:00.022450
      80                 457      2.2953323960679985      0.9998451553183362      0.0001548446816602      0.9999999999999964         00:00:00.000644         00:00:00.023113
      81                 457      2.2960293167998373      0.9998537899473534      0.0001462100526425      0.9999999999999959         00:00:00.000670         00:00:00.023800
      82                 474      2.2964421997662448      0.9998588494950982      0.0001411505048974      0.9999999999999956         00:00:00.000671         00:00:00.024488
      83                 474      2.2970824503437077      0.9998665903035729      0.0001334096964228      0.9999999999999957         00:00:00.000704         00:00:00.025210
      84                 491      2.2974637032953531      0.9998711505211878      0.0001288494788083      0.9999999999999961         00:00:00.000690         00:00:00.025925
      85                 491      2.2980526268477663      0.9998781027625585      0.0001218972374379      0.9999999999999964         00:00:00.000727         00:00:00.026669
      86                 508      2.2984050492694110      0.9998822196773911      0.0001177803226050      0.9999999999999961         00:00:00.000750         00:00:00.027438
      87                 508      2.2989474103840379      0.9998884746549029      0.0001115253450941      0.9999999999999971         00:00:00.000789         00:00:00.028256
      88                 525      2.2992735180813115      0.9998921972200742      0.0001078027799230      0.9999999999999972         00:00:00.000750         00:00:00.029025
      89                 525      2.2997735738308136      0.9998978343445774      0.0001021656554198      0.9999999999999971         00:00:00.000821         00:00:00.029867
      90                 544      2.3000756314523199      0.9999012054333137      0.0000987945666833      0.9999999999999971         00:00:00.000783         00:00:00.030681
      91                 544      2.3005371927104727      0.9999062939473236      0.0000937060526733      0.9999999999999969         00:00:00.000815         00:00:00.031518
      92                 563      2.3008172421225517      0.9999093511935133      0.0000906488064836      0.9999999999999969         00:00:00.000798         00:00:00.032334
      93                 563      2.3012437266162484      0.9999139516203002      0.0000860483796970      0.9999999999999971         00:00:00.000833         00:00:00.033186
      94                 582      2.3015036117071075      0.9999167281311288      0.0000832718688678      0.9999999999999966         00:00:00.000826         00:00:00.034030
      95                 582      2.3018980900218162      0.9999208934965105      0.0000791065034864      0.9999999999999969         00:00:00.000882         00:00:00.034928
      96                 601      2.3021394784257279      0.9999234184583692      0.0000765815416274      0.9999999999999966         00:00:00.000827         00:00:00.035774
      97                 601      2.3025047139894630      0.9999271953239889      0.0000728046760073      0.9999999999999962         00:00:00.000860         00:00:00.036653
      98                 620      2.3027291161494299      0.9999294945190492      0.0000705054809465      0.9999999999999958         00:00:00.000849         00:00:00.037520
      99                 620      2.3030676000603281      0.9999329238588042      0.0000670761411918      0.9999999999999959         00:00:00.000893         00:00:00.038430
     100                 639      2.3032763859865790      0.9999350201066168      0.0000649798933791      0.9999999999999959         00:00:00.000873         00:00:00.039319
     101                 639      2.3035903674154588      0.9999381380521700      0.0000618619478260      0.9999999999999960         00:00:00.000910         00:00:00.040246
     102                 658      2.3037847814455770      0.9999400515881406      0.0000599484118554      0.9999999999999960         00:00:00.000881         00:00:00.041143
     103                 658      2.3040762942330826      0.9999428900648450      0.0000571099351506      0.9999999999999957         00:00:00.000919         00:00:00.042078
     104                 677      2.3042574680558641      0.9999446388654336      0.0000553611345622      0.9999999999999958         00:00:00.000905         00:00:00.043018
     105                 677      2.3045283540300363      0.9999472261362363      0.0000527738637599      0.9999999999999962         00:00:00.000944         00:00:00.043979
     106                 696      2.3046973181981358      0.9999488261990579      0.0000511738009379      0.9999999999999958         00:00:00.000913         00:00:00.044905
     107                 696      2.3049492476595361      0.9999511873309120      0.0000488126690842      0.9999999999999962         00:00:00.000914         00:00:00.045837
     108                 715      2.3051069417844170      0.9999526529165707      0.0000473470834253      0.9999999999999960         00:00:00.000967         00:00:00.046825
     109                 715      2.3053414315398686      0.9999548101814202      0.0000451898185758      0.9999999999999960         00:00:00.000986         00:00:00.047840
     110                 736      2.3054887133357558      0.9999561540227788      0.0000438459772176      0.9999999999999964         00:00:00.000939         00:00:00.048809
     111                 736      2.3057071426058302      0.9999581272431338      0.0000418727568625      0.9999999999999963         00:00:00.000932         00:00:00.049763
